R0,k,k_label,extinction_prob,establishment_n1
5.927318295739348,0.1,0.1,0.762318432033118,0.237681567966882
5.941854636591478,0.1,0.1,0.7620696217457406,0.23793037825425944
5.956390977443609,0.1,0.1,0.7618215637676644,0.2381784362323356
5.970927318295739,0.1,0.1,0.7615742538975936,0.2384257461024064
5.98546365914787,0.1,0.1,0.7613276879682769,0.23867231203172312
6.0,0.1,0.1,0.7610818618461479,0.2389181381538521
0.2,0.2,0.2,1.0,0.0
0.21453634085213033,0.2,0.2,1.0,0.0
0.22907268170426065,0.2,0.2,1.0,0.0
0.243609022556391,0.2,0.2,1.0,0.0
0.2581453634085213,0.2,0.2,1.0,0.0
0.27268170426065164,0.2,0.2,1.0,0.0
0.28721804511278193,0.2,0.2,1.0,0.0
0.3017543859649123,0.2,0.2,1.0,0.0
0.3162907268170426,0.2,0.2,1.0,0.0
0.3308270676691729,0.2,0.2,1.0,0.0
0.34536340852130326,0.2,0.2,1.0,0.0
0.3598997493734336,0.2,0.2,1.0,0.0
0.3744360902255639,0.2,0.2,1.0,0.0
0.3889724310776942,0.2,0.2,1.0,0.0
0.4035087719298246,0.2,0.2,1.0,0.0
0.4180451127819549,0.2,0.2,1.0,0.0
0.4325814536340852,0.2,0.2,1.0,0.0
0.4471177944862155,0.2,0.2,1.0,0.0
0.4616541353383459,0.2,0.2,1.0,0.0
0.47619047619047616,0.2,0.2,1.0,0.0
0.4907268170426065,0.2,0.2,1.0,0.0
0.5052631578947369,0.2,0.2,1.0,0.0
0.5197994987468672,0.2,0.2,1.0,0.0
0.5343358395989974,0.2,0.2,1.0,0.0
0.5488721804511278,0.2,0.2,1.0,0.0
0.5634085213032581,0.2,0.2,1.0,0.0
0.5779448621553884,0.2,0.2,1.0,0.0
0.5924812030075188,0.2,0.2,1.0,0.0
0.6070175438596491,0.2,0.2,1.0,0.0
0.6215538847117794,0.2,0.2,1.0,0.0
0.6360902255639098,0.2,0.2,1.0,0.0
0.65062656641604,0.2,0.2,1.0,0.0
0.6651629072681704,0.2,0.2,1.0,0.0
0.6796992481203008,0.2,0.2,1.0,0.0
0.694235588972431,0.2,0.2,1.0,0.0
0.7087719298245614,0.2,0.2,1.0,0.0
0.7233082706766918,0.2,0.2,1.0,0.0
0.737844611528822,0.2,0.2,1.0,0.0
0.7523809523809524,0.2,0.2,1.0,0.0
0.7669172932330828,0.2,0.2,1.0,0.0
0.781453634085213,0.2,0.2,1.0,0.0
0.7959899749373434,0.2,0.2,1.0,0.0
0.8105263157894735,0.2,0.2,1.0,0.0
0.8250626566416039,0.2,0.2,1.0,0.0
0.8395989974937343,0.2,0.2,1.0,0.0
0.8541353383458645,0.2,0.2,1.0,0.0
0.8686716791979949,0.2,0.2,1.0,0.0
0.8832080200501253,0.2,0.2,1.0,0.0
0.8977443609022555,0.2,0.2,1.0,0.0
0.9122807017543859,0.2,0.2,1.0,0.0
0.9268170426065163,0.2,0.2,1.0,0.0
0.9413533834586465,0.2,0.2,1.0,0.0
0.9558897243107769,0.2,0.2,1.0,0.0
0.9704260651629073,0.2,0.2,1.0,0.0
0.9849624060150375,0.2,0.2,1.0,0.0
0.9994987468671679,0.2,0.2,1.0,0.0
1.0140350877192983,0.2,0.2,0.9953720784025883,0.004627921597411655
1.0285714285714285,0.2,0.2,0.9906825956186502,0.009317404381349759
1.0431077694235589,0.2,0.2,0.9860947744036577,0.01390522559634233
1.0576441102756893,0.2,0.2,0.9816048900881078,0.018395109911892193
1.0721804511278195,0.2,0.2,0.9772094069634321,0.02279059303656794
1.0867167919799499,0.2,0.2,0.972904966150633,0.027095033849366956
1.10125313283208,0.2,0.2,0.9686883744048702,0.03131162559512979
1.1157894736842104,0.2,0.2,0.9645565937720841,0.035443406227915863
1.1303258145363408,0.2,0.2,0.9605067320222884,0.03949326797771158
1.144862155388471,0.2,0.2,0.9565360337917321,0.04346396620826787
1.1593984962406014,0.2,0.2,0.9526418723728454,0.047358127627154634
1.1739348370927318,0.2,0.2,0.9488217420968679,0.05117825790313213
1.188471177944862,0.2,0.2,0.9450732512593805,0.054926748740619535
1.2030075187969924,0.2,0.2,0.9413941155437073,0.05860588445629267
1.2175438596491226,0.2,0.2,0.9377821519014096,0.062217848098590434
1.232080200501253,0.2,0.2,0.9342352728528756,0.06576472714712445
1.2466165413533834,0.2,0.2,0.9307514811744302,0.06924851882556982
1.2611528822055136,0.2,0.2,0.9273288649414257,0.07267113505857425
1.275689223057644,0.2,0.2,0.9239655928995307,0.07603440710046927
1.2902255639097744,0.2,0.2,0.9206599101388915,0.07934008986110852
1.3047619047619046,0.2,0.2,0.9174101340480698,0.08258986595193019
1.319298245614035,0.2,0.2,0.9142146505266633,0.08578534947333671
1.3338345864661654,0.2,0.2,0.911071910437325,0.08892808956267495
1.3483709273182956,0.2,0.2,0.9079804262795341,0.09201957372046587
1.362907268170426,0.2,0.2,0.904938769068951,0.09506123093104901
1.3774436090225564,0.2,0.2,0.9019455654075361,0.09805443459246388
1.3919799498746865,0.2,0.2,0.898999494730822,0.10100050526917803
1.406516290726817,0.2,0.2,0.896099286719841,0.10390071328015904
1.4210526315789471,0.2,0.2,0.8932437188662095,0.10675628113379054
1.4355889724310775,0.2,0.2,0.8904316141797901,0.10956838582020989
1.450125313283208,0.2,0.2,0.887661839029183,0.11233816097081695
1.464661654135338,0.2,0.2,0.8849333011060565,0.1150666988939435
1.4791979949874685,0.2,0.2,0.8822449475050238,0.1177550524949762
1.493734335839599,0.2,0.2,0.8795957629114026,0.12040423708859738
1.508270676691729,0.2,0.2,0.8769847678897782,0.1230152321102218
1.5228070175438595,0.2,0.2,0.8744110172668138,0.1255889827331862
1.53734335839599,0.2,0.2,0.8718735986022468,0.12812640139775322
1.55187969924812,0.2,0.2,0.8693716307424457,0.13062836925755428
1.5664160401002505,0.2,0.2,0.8669042624513197,0.13309573754868032
1.5809523809523809,0.2,0.2,0.8644706711137418,0.13552932888625824
1.595488721804511,0.2,0.2,0.8620700615069945,0.1379299384930055
1.6100250626566415,0.2,0.2,0.859701664636066,0.140298335363934
1.6245614035087719,0.2,0.2,0.8573647366289119,0.14263526337108812
1.639097744360902,0.2,0.2,0.8550585576880756,0.1449414423119244
1.6536340852130325,0.2,0.2,0.8527824310952969,0.14721756890470306
1.6681704260651626,0.2,0.2,0.8505356822659815,0.14946431773401847
1.682706766917293,0.2,0.2,0.8483176578506042,0.1516823421493958
1.6972431077694234,0.2,0.2,0.8461277248803183,0.1538722751196817
1.7117794486215536,0.2,0.2,0.8439652699542308,0.15603473004576918
1.726315789473684,0.2,0.2,0.8418296984659581,0.15817030153404188
1.7408521303258144,0.2,0.2,0.8397204338672435,0.1602795661327565
1.7553884711779446,0.2,0.2,0.8376369169665541,0.16236308303344593
1.769924812030075,0.2,0.2,0.8355786052607157,0.1644213947392843
1.7844611528822054,0.2,0.2,0.8335449722977557,0.1664550277022443
1.7989974937343356,0.2,0.2,0.831535507069254,0.16846449293074595
1.813533834586466,0.2,0.2,0.8295497134305974,0.17045028656940264
1.8280701754385964,0.2,0.2,0.8275871095476359,0.17241289045236408
1.8426065162907266,0.2,0.2,0.8256472273683342,0.17435277263166582
1.857142857142857,0.2,0.2,0.8237296121180921,0.17627038788190785
1.8716791979949874,0.2,0.2,0.8218338218174956,0.17816617818250435
1.8862155388471176,0.2,0.2,0.8199594268213242,0.18004057317867583
1.900751879699248,0.2,0.2,0.818106009377721,0.18189399062227896
1.9152882205513784,0.2,0.2,0.816273163206491,0.18372683679350899
1.9298245614035086,0.2,0.2,0.8144604930955508,0.1855395069044492
1.944360902255639,0.2,0.2,0.8126676145146172,0.18733238548538278
1.9588972431077691,0.2,0.2,0.8108941532452718,0.1891058467547282
1.9734335839598995,0.2,0.2,0.809139745026582,0.19086025497341796
1.98796992481203,0.2,0.2,0.8074040352155181,0.19259596478448193
2.0025062656641603,0.2,0.2,0.8056866784614363,0.19431332153856373
2.0170426065162905,0.2,0.2,0.8039873383939464,0.19601266160605357
2.031578947368421,0.2,0.2,0.8023056873235206,0.1976943126764794
2.0461152882205513,0.2,0.2,0.8006414059542268,0.19935859404577316
2.0606516290726815,0.2,0.2,0.7989941831080178,0.20100581689198216
2.075187969924812,0.2,0.2,0.7973637154600253,0.20263628453997473
2.0897243107769423,0.2,0.2,0.795749707284346,0.20425029271565398
2.1042606516290725,0.2,0.2,0.7941518702098314,0.20584812979016864
2.118796992481203,0.2,0.2,0.7925699229854157,0.20743007701458427
2.1333333333333333,0.2,0.2,0.7910035912545526,0.20899640874544745
2.1478696741854635,0.2,0.2,0.789452607338335,0.210547392661665
2.162406015037594,0.2,0.2,0.7879167100269149,0.21208328997308512
2.1769423558897243,0.2,0.2,0.7863956443788445,0.21360435562115554
2.1914786967418545,0.2,0.2,0.784889161527988,0.21511083847201196
2.206015037593985,0.2,0.2,0.7833970184976675,0.21660298150233248
2.2205513784461153,0.2,0.2,0.7819189780217253,0.21808102197827473
2.2350877192982455,0.2,0.2,0.7804548083721985,0.2195451916278015
2.249624060150376,0.2,0.2,0.779004283193323,0.22099571680667696
2.2641604010025063,0.2,0.2,0.7775671813415899,0.22243281865841014
2.2786967418546364,0.2,0.2,0.7761432867315943,0.22385671326840573
2.293233082706767,0.2,0.2,0.7747323881874357,0.22526761181256427
2.3077694235588972,0.2,0.2,0.7733342792994284,0.22666572070057156
2.3223057644110274,0.2,0.2,0.7719487582859039,0.22805124171409608
2.336842105263158,0.2,0.2,0.770575627859889,0.22942437214011102
2.3513784461152882,0.2,0.2,0.769214695100461,0.23078530489953897
2.3659147869674184,0.2,0.2,0.7678657713285832,0.23213422867141675
2.380451127819549,0.2,0.2,0.7665286719872413,0.23347132801275872
2.394987468671679,0.2,0.2,0.7652032165257023,0.23479678347429767
2.4095238095238094,0.2,0.2,0.7638892282877312,0.2361107717122688
2.42406015037594,0.2,0.2,0.7625865344036051,0.23741346559639487
2.43859649122807,0.2,0.2,0.7612949656857755,0.23870503431422452
2.4531328320802004,0.2,0.2,0.7600143565280293,0.2399856434719707
2.467669172932331,0.2,0.2,0.7587445448080161,0.24125545519198388
2.482205513784461,0.2,0.2,0.757485371793005,0.242514628206995
2.4967418546365914,0.2,0.2,0.7562366820487472,0.24376331795125283
2.511278195488722,0.2,0.2,0.7549983233513249,0.24500167664867512
2.525814536340852,0.2,0.2,0.7537701466018696,0.24622985339813042
2.5403508771929824,0.2,0.2,0.7525520057440402,0.24744799425595976
2.554887218045113,0.2,0.2,0.7513437576841566,0.24865624231584338
2.569423558897243,0.2,0.2,0.7501452622138887,0.24985473778611134
2.5839598997493733,0.2,0.2,0.7489563819354021,0.25104361806459785
2.5984962406015035,0.2,0.2,0.7477769821888733,0.25222301781112666
2.613032581453634,0.2,0.2,0.7466069309822803,0.25339306901771974
2.6275689223057643,0.2,0.2,0.7454460989233884,0.2545539010766116
2.6421052631578945,0.2,0.2,0.7442943591538522,0.2557056408461478
2.656641604010025,0.2,0.2,0.7431515872853491,0.25684841271465086
2.6711779448621553,0.2,0.2,0.7420176613376794,0.25798233866232056
2.6857142857142855,0.2,0.2,0.7408924616787547,0.25910753832124533
2.700250626566416,0.2,0.2,0.7397758709664111,0.26022412903358894
2.7147869674185463,0.2,0.2,0.7386677740919811,0.26133222590801886
2.7293233082706765,0.2,0.2,0.7375680581255581,0.26243194187444185
2.743859649122807,0.2,0.2,0.7364766122629005,0.2635233877370995
2.7583959899749373,0.2,0.2,0.73539332777391,0.26460667222609
2.7729323308270675,0.2,0.2,0.7343180979526363,0.26568190204736375
2.787468671679198,0.2,0.2,0.7332508180687483,0.26674918193125174
2.8020050125313283,0.2,0.2,0.7321913853204269,0.26780861467957306
2.8165413533834585,0.2,0.2,0.7311396987886267,0.2688603012113733
2.831077694235589,0.2,0.2,0.7300956593926606,0.26990434060733937
2.8456140350877193,0.2,0.2,0.7290591698470639,0.27094083015293613
2.8601503759398494,0.2,0.2,0.7280301346196913,0.27196986538030865
2.87468671679198,0.2,0.2,0.7270084598910092,0.27299154010899085
2.8892230576441102,0.2,0.2,0.7259940535145395,0.2740059464854605
2.9037593984962404,0.2,0.2,0.7249868249784188,0.2750131750215812
2.918295739348371,0.2,0.2,0.7239866853680359,0.2760133146319641
2.9328320802005012,0.2,0.2,0.7229935473297093,0.27700645267029067
2.9473684210526314,0.2,0.2,0.7220073250353758,0.2779926749646242
2.961904761904762,0.2,0.2,0.7210279341482513,0.2789720658517487
2.976441102756892,0.2,0.2,0.7200552917894356,0.2799447082105644
2.9909774436090224,0.2,0.2,0.719089316505432,0.28091068349456805
3.005513784461153,0.2,0.2,0.7181299282365452,0.2818700717634548
3.020050125313283,0.2,0.2,0.7171770482861408,0.2828229517138592
3.0345864661654134,0.2,0.2,0.7162305992907272,0.2837694007092728
3.049122807017544,0.2,0.2,0.7152905051908414,0.28470949480915864
3.063659147869674,0.2,0.2,0.7143566912027108,0.28564330879728916
3.0781954887218044,0.2,0.2,0.7134290837906669,0.28657091620933306
3.092731829573935,0.2,0.2,0.7125076106402863,0.28749238935971366
3.107268170426065,0.2,0.2,0.7115922006322393,0.28840779936776073
3.1218045112781954,0.2,0.2,0.7106827838168197,0.2893172161831803
3.1363408521303255,0.2,0.2,0.7097792913891403,0.2902207086108597
3.150877192982456,0.2,0.2,0.7088816556649682,0.2911183443350318
3.1654135338345863,0.2,0.2,0.7079898100571846,0.29201018994281536
3.1799498746867165,0.2,0.2,0.7071036890528479,0.29289631094715207
3.194486215538847,0.2,0.2,0.706223228190842,0.29377677180915795
3.2090225563909773,0.2,0.2,0.7053483640400937,0.2946516359599063
3.2235588972431075,0.2,0.2,0.7044790341783402,0.29552096582165976
3.238095238095238,0.2,0.2,0.7036151771714312,0.2963848228285688
3.2526315789473683,0.2,0.2,0.7027567325531499,0.29724326744685015
3.2671679197994985,0.2,0.2,0.7019036408055381,0.29809635919446187
3.281704260651629,0.2,0.2,0.7010558433397085,0.2989441566602915
3.2962406015037593,0.2,0.2,0.7002132824771314,0.29978671752286856
3.3107769423558895,0.2,0.2,0.6993759014313843,0.3006240985686157
3.32531328320802,0.2,0.2,0.6985436442903441,0.3014563557096559
3.3398496240601503,0.2,0.2,0.6977164559988178,0.3022835440011822
3.3543859649122805,0.2,0.2,0.6968942823415933,0.30310571765840666
3.368922305764411,0.2,0.2,0.6960770699268983,0.30392293007310167
3.3834586466165413,0.2,0.2,0.6952647661702589,0.3047352338297411
3.3979949874686715,0.2,0.2,0.6944573192787455,0.30554268072125446
3.412531328320802,0.2,0.2,0.6936546782355921,0.3063453217644079
3.4270676691729323,0.2,0.2,0.6928567927851825,0.30714320721481747
3.4416040100250624,0.2,0.2,0.6920636134183915,0.3079363865816085
3.456140350877193,0.2,0.2,0.6912750913582697,0.3087249086417303
3.4706766917293232,0.2,0.2,0.690491178546065,0.309508821453935
3.4852130325814534,0.2,0.2,0.6897118276275707,0.31028817237242934
3.499749373433584,0.2,0.2,0.688936991939789,0.31106300806021103
3.5142857142857142,0.2,0.2,0.6881666254979046,0.31183337450209536
3.5288220551378444,0.2,0.2,0.6874006829825583,0.3125993170174417
3.543358395989975,0.2,0.2,0.6866391197274115,0.31336088027258846
3.557894736842105,0.2,0.2,0.685881891706996,0.314118108293004
3.5724310776942354,0.2,0.2,0.6851289555248385,0.31487104447516145
3.586967418546366,0.2,0.2,0.684380268401857,0.31561973159814305
3.601503759398496,0.2,0.2,0.6836357881650155,0.31636421183498453
3.6160401002506264,0.2,0.2,0.6828954732362356,0.31710452676376444
3.630576441102757,0.2,0.2,0.6821592826215563,0.31784071737844366
3.645112781954887,0.2,0.2,0.6814271759005346,0.3185728240994654
3.6596491228070174,0.2,0.2,0.6806991132158804,0.3193008867841196
3.6741854636591476,0.2,0.2,0.6799750552633228,0.3200249447366772
3.688721804511278,0.2,0.2,0.6792549632816971,0.3207450367183029
3.7032581453634084,0.2,0.2,0.6785387990432508,0.32146120095674924
3.7177944862155385,0.2,0.2,0.6778265248441597,0.32217347515584027
3.732330827067669,0.2,0.2,0.6771181034952514,0.32288189650474863
3.7468671679197993,0.2,0.2,0.6764134983129289,0.32358650168707115
3.7614035087719295,0.2,0.2,0.6757126731102909,0.32428732688970907
3.77593984962406,0.2,0.2,0.6750155921884415,0.32498440781155846
3.7904761904761903,0.2,0.2,0.6743222203279868,0.32567777967201317
3.8050125313283205,0.2,0.2,0.6736325227807127,0.32636747721928727
3.819548872180451,0.2,0.2,0.672946465261439,0.327053534738561
3.8340852130325813,0.2,0.2,0.672264013940046,0.327735986059954
3.8486215538847115,0.2,0.2,0.671585135433669,0.32841486456633096
3.863157894736842,0.2,0.2,0.6709097967990567,0.3290902032009433
3.8776942355889723,0.2,0.2,0.670237965525089,0.32976203447491104
3.8922305764411025,0.2,0.2,0.6695696095254506,0.33043039047454936
3.906766917293233,0.2,0.2,0.6689046971314576,0.3310953028685424
3.9213032581453633,0.2,0.2,0.66824319708503,0.33175680291497
3.9358395989974935,0.2,0.2,0.6675850785318118,0.3324149214681882
3.950375939849624,0.2,0.2,0.6669303110144296,0.33306968898557043
3.9649122807017543,0.2,0.2,0.6662788644658901,0.33372113553410987
3.9794486215538845,0.2,0.2,0.6656307092031128,0.33436929079688715
3.993984962406015,0.2,0.2,0.6649858159205913,0.33501418407940875
4.008521303258145,0.2,0.2,0.6643441556841851,0.33565584431581486
4.023057644110275,0.2,0.2,0.6637056999250357,0.3362943000749643
4.037593984962406,0.2,0.2,0.6630704204336033,0.3369295795663967
4.052130325814536,0.2,0.2,0.662438289353825,0.337561710646175
4.066666666666666,0.2,0.2,0.6618092791773866,0.33819072082261337
4.081203007518797,0.2,0.2,0.6611833627381101,0.33881663726188993
4.095739348370927,0.2,0.2,0.6605605132064511,0.33943948679354885
4.110275689223057,0.2,0.2,0.659940704084105,0.340059295915895
4.124812030075188,0.2,0.2,0.659323909198718,0.340676090801282
4.139348370927318,0.2,0.2,0.6587101026987021,0.3412898973012979
4.153884711779448,0.2,0.2,0.6580992590481525,0.3419007409518475
4.168421052631579,0.2,0.2,0.6574913530218598,0.3425086469781402
4.182957393483709,0.2,0.2,0.6568863597004233,0.3431136402995767
4.197493734335839,0.2,0.2,0.6562842544654544,0.34371574553454565
4.21203007518797,0.2,0.2,0.6556850129948746,0.3443149870051254
4.2265664160401,0.2,0.2,0.6550886112583025,0.34491138874169747
4.24110275689223,0.2,0.2,0.6544950255125288,0.3455049744874712
4.2556390977443606,0.2,0.2,0.6539042322970767,0.3460957677029233
4.270175438596491,0.2,0.2,0.6533162084298476,0.3466837915701524
4.284711779448622,0.2,0.2,0.6527309310028477,0.34726906899715226
4.299248120300752,0.2,0.2,0.6521483773779955,0.34785162262200453
4.313784461152882,0.2,0.2,0.6515685251830077,0.3484314748169923
4.328320802005012,0.2,0.2,0.6509913523073614,0.3490086476926386
4.3428571428571425,0.2,0.2,0.650416836898333,0.34958316310166704
4.357393483709273,0.2,0.2,0.6498449573571077,0.3501550426428923
4.371929824561404,0.2,0.2,0.6492756923349638,0.35072430766503615
4.386466165413534,0.2,0.2,0.6487090207295256,0.35129097927047437
4.401002506265664,0.2,0.2,0.6481449216810851,0.35185507831891494
4.415538847117794,0.2,0.2,0.6475833745689912,0.3524166254310088
4.4300751879699245,0.2,0.2,0.6470243590081053,0.3529756409918947
4.444611528822055,0.2,0.2,0.64646785484532,0.35353214515468
4.459147869674185,0.2,0.2,0.6459138421561421,0.3540861578438579
4.473684210526316,0.2,0.2,0.6453623012413363,0.3546376987586637
4.488220551378446,0.2,0.2,0.6448132126236292,0.35518678737637077
4.502756892230576,0.2,0.2,0.644266557044473,0.355733442955527
4.5172932330827065,0.2,0.2,0.6437223154608676,0.35627768453913244
4.531829573934837,0.2,0.2,0.6431804690422365,0.35681953095776353
4.546365914786967,0.2,0.2,0.6426409991673618,0.35735900083263816
4.560902255639098,0.2,0.2,0.6421038874213703,0.35789611257862974
4.575438596491228,0.2,0.2,0.6415691155927747,0.35843088440722526
4.589974937343358,0.2,0.2,0.6410366656705664,0.3589633343294336
4.604511278195488,0.2,0.2,0.6405065198413573,0.3594934801586427
4.619047619047619,0.2,0.2,0.6399786604865754,0.36002133951342463
4.633583959899749,0.2,0.2,0.6394530701797048,0.36054692982029524
4.64812030075188,0.2,0.2,0.6389297316835769,0.3610702683164231
4.66265664160401,0.2,0.2,0.6384086279477066,0.3615913720522934
4.67719298245614,0.2,0.2,0.6378897421056748,0.36211025789432516
4.69172932330827,0.2,0.2,0.6373730574725567,0.3626269425274433
4.706265664160401,0.2,0.2,0.6368585575423926,0.3631414424576074
4.720802005012531,0.2,0.2,0.6363462259857033,0.36365377401429666
4.735338345864662,0.2,0.2,0.6358360466470467,0.36416395335295326
4.749874686716792,0.2,0.2,0.6353280035426174,0.3646719964573826
4.764411027568922,0.2,0.2,0.6348220808578835,0.3651779191421165
4.778947368421052,0.2,0.2,0.6343182629452679,0.36568173705473206
4.793483709273183,0.2,0.2,0.6338165343218651,0.36618346567813487
4.808020050125313,0.2,0.2,0.6333168796671971,0.3666831203328029
4.822556390977444,0.2,0.2,0.6328192838210074,0.3671807161789926
4.837092731829574,0.2,0.2,0.6323237317810908,0.3676762682189092
4.851629072681704,0.2,0.2,0.6318302087011607,0.3681697912988393
4.866165413533834,0.2,0.2,0.6313386998887496,0.3686613001112504
4.8807017543859645,0.2,0.2,0.6308491908031453,0.3691508091968547
4.895238095238095,0.2,0.2,0.6303616670533618,0.36963833294663817
4.909774436090226,0.2,0.2,0.6298761143961427,0.37012388560385734
4.924310776942356,0.2,0.2,0.6293925187339957,0.3706074812660043
4.938847117794486,0.2,0.2,0.628910866113263,0.37108913388673703
4.953383458646616,0.2,0.2,0.628431142722218,0.371568857277782
4.9679197994987465,0.2,0.2,0.6279533348891981,0.37204666511080187
4.982456140350877,0.2,0.2,0.6274774290807634,0.3725225709192366
4.996992481203007,0.2,0.2,0.6270034118998871,0.37299658810011294
5.011528822055138,0.2,0.2,0.6265312700841739,0.37346872991582614
5.026065162907268,0.2,0.2,0.6260609905041092,0.37393900949589076
5.040601503759398,0.2,0.2,0.625592560161333,0.374407439838667
5.0551378446115285,0.2,0.2,0.6251259661869433,0.37487403381305673
5.069674185463659,0.2,0.2,0.6246611958398258,0.3753388041601742
5.084210526315789,0.2,0.2,0.6241982365050103,0.3758017634949897
5.09874686716792,0.2,0.2,0.6237370756920533,0.3762629243079467
5.11328320802005,0.2,0.2,0.6232777010334443,0.37672229896655574
5.12781954887218,0.2,0.2,0.6228201002830398,0.3771798997169602
5.1423558897243105,0.2,0.2,0.6223642613145193,0.3776357386854807
5.156892230576441,0.2,0.2,0.6219101721198668,0.37808982788013323
5.171428571428571,0.2,0.2,0.6214578208078754,0.37854217919212463
5.185964912280702,0.2,0.2,0.6210071956026753,0.37899280439732475
5.200501253132832,0.2,0.2,0.6205582848422839,0.3794417151577161
5.215037593984962,0.2,0.2,0.6201110769771798,0.3798889230228202
5.229573934837092,0.2,0.2,0.6196655605688961,0.3803344394311039
5.244110275689223,0.2,0.2,0.6192217242886384,0.3807782757113616
5.258646616541353,0.2,0.2,0.6187795569159207,0.3812204430840793
5.273182957393484,0.2,0.2,0.6183390473372252,0.3816609526627748
5.287719298245614,0.2,0.2,0.6179001845446797,0.38209981545532035
5.302255639097744,0.2,0.2,0.617462957634757,0.382537042365243
5.316791979949874,0.2,0.2,0.6170273558069927,0.38297264419300725
5.331328320802005,0.2,0.2,0.6165933683627232,0.38340663163727684
5.345864661654135,0.2,0.2,0.6161609847038418,0.38383901529615816
5.360401002506266,0.2,0.2,0.6157301943315747,0.3842698056684253
5.374937343358396,0.2,0.2,0.6153009868452735,0.38469901315472654
5.389473684210526,0.2,0.2,0.614873351941227,0.38512664805877295
5.404010025062656,0.2,0.2,0.6144472794114906,0.3855527205885094
5.4185463659147866,0.2,0.2,0.6140227591427325,0.3859772408572675
5.433082706766917,0.2,0.2,0.6135997811150968,0.38640021888490317
5.447619047619048,0.2,0.2,0.6131783354010842,0.38682166459891576
5.462155388471178,0.2,0.2,0.6127584121644492,0.38724158783555085
5.476691729323308,0.2,0.2,0.6123400016591112,0.3876599983408888
5.491228070175438,0.2,0.2,0.6119230942280847,0.38807690577191534
5.5057644110275685,0.2,0.2,0.6115076803024231,0.3884923196975769
5.520300751879699,0.2,0.2,0.611093750400179,0.388906249599821
5.534837092731829,0.2,0.2,0.6106812951253773,0.3893187048746227
5.54937343358396,0.2,0.2,0.6102703051670064,0.3897296948329936
5.56390977443609,0.2,0.2,0.609860771298022,0.39013922870197804
5.57844611528822,0.2,0.2,0.6094526843743646,0.3905473156256354
5.5929824561403505,0.2,0.2,0.6090460353339928,0.3909539646660072
5.607518796992481,0.2,0.2,0.6086408151959297,0.3913591848040703
5.622055137844611,0.2,0.2,0.6082370150593226,0.3917629849406774
5.636591478696742,0.2,0.2,0.6078346261025158,0.3921653738974842
5.651127819548872,0.2,0.2,0.607433639582138,0.39256636041786197
5.665664160401002,0.2,0.2,0.6070340468322013,0.3929659531677987
5.6802005012531325,0.2,0.2,0.6066358392632125,0.3933641607367875
5.694736842105263,0.2,0.2,0.6062390083612994,0.3937609916387006
5.709273182957393,0.2,0.2,0.6058435456873457,0.39415645431265434
5.723809523809524,0.2,0.2,0.6054494428761414,0.39455055712385856
5.738345864661654,0.2,0.2,0.6050566916355431,0.3949433083644569
5.752882205513784,0.2,0.2,0.6046652837456461,0.3953347162543539
5.7674185463659144,0.2,0.2,0.6042752110579694,0.39572478894203056
5.781954887218045,0.2,0.2,0.6038864654946503,0.3961135345053497
5.796491228070175,0.2,0.2,0.6034990390476505,0.39650096095234955
5.811027568922306,0.2,0.2,0.6031129237779747,0.39688707622202535
5.825563909774436,0.2,0.2,0.6027281118148975,0.3972718881851025
5.840100250626566,0.2,0.2,0.6023445953552029,0.3976554046447971
5.854636591478696,0.2,0.2,0.6019623666624332,0.3980376333375668
5.869172932330827,0.2,0.2,0.6015814180661483,0.3984185819338517
5.883709273182957,0.2,0.2,0.6012017419611952,0.39879825803880475
5.898245614035088,0.2,0.2,0.6008233308069875,0.39917666919301253
5.912781954887218,0.2,0.2,0.6004461771267942,0.39955382287320584
5.927318295739348,0.2,0.2,0.6000702735070389,0.3999297264929611
5.941854636591478,0.2,0.2,0.5996956125966075,0.40030438740339247
5.956390977443609,0.2,0.2,0.5993221871061667,0.4006778128938333
5.970927318295739,0.2,0.2,0.5989499898074888,0.4010500101925112
5.98546365914787,0.2,0.2,0.5985790135327891,0.4014209864672109
6.0,0.2,0.2,0.5982092511740695,0.40179074882593047
0.2,0.5,0.5,1.0,0.0
0.21453634085213033,0.5,0.5,1.0,0.0
0.22907268170426065,0.5,0.5,1.0,0.0
0.243609022556391,0.5,0.5,1.0,0.0
0.2581453634085213,0.5,0.5,1.0,0.0
0.27268170426065164,0.5,0.5,1.0,0.0
0.28721804511278193,0.5,0.5,1.0,0.0
0.3017543859649123,0.5,0.5,1.0,0.0
0.3162907268170426,0.5,0.5,1.0,0.0
0.3308270676691729,0.5,0.5,1.0,0.0
0.34536340852130326,0.5,0.5,1.0,0.0
0.3598997493734336,0.5,0.5,1.0,0.0
0.3744360902255639,0.5,0.5,1.0,0.0
0.3889724310776942,0.5,0.5,1.0,0.0
0.4035087719298246,0.5,0.5,1.0,0.0
0.4180451127819549,0.5,0.5,1.0,0.0
0.4325814536340852,0.5,0.5,1.0,0.0
0.4471177944862155,0.5,0.5,1.0,0.0
0.4616541353383459,0.5,0.5,1.0,0.0
0.47619047619047616,0.5,0.5,1.0,0.0
0.4907268170426065,0.5,0.5,1.0,0.0
0.5052631578947369,0.5,0.5,1.0,0.0
0.5197994987468672,0.5,0.5,1.0,0.0
0.5343358395989974,0.5,0.5,1.0,0.0
0.5488721804511278,0.5,0.5,1.0,0.0
